시도교육청명,행정표준코드,학교명,학교과정명,분석단위ID,학교표시명,전체일수,방학일수,메인분석일수,휴업일수,수업일수,추론방학일수
충청남도교육청,8231032,양화초등학교,초등학교,N10_8231032_초등학교,양화초등학교 (초등학교),365,80,285,96,189,0
충청남도교육청,8231033,옥산초등학교,초등학교,N10_8231033_초등학교,옥산초등학교 (초등학교),365,80,285,96,189,0
충청남도교육청,8231034,외산초등학교,초등학교,N10_8231034_초등학교,외산초등학교 (초등학교),365,78,287,98,189,0
충청남도교육청,8231035,용당초등학교,초등학교,N10_8231035_초등학교,용당초등학교 (초등학교),365,82,283,96,187,0
충청남도교육청,8231036,은산초등학교,초등학교,N10_8231036_초등학교,은산초등학교 (초등학교),365,79,286,96,190,0
충청남도교육청,8231038,임천초등학교,초등학교,N10_8231038_초등학교,임천초등학교 (초등학교),365,82,283,95,188,0
충청남도교육청,8231041,장암초등학교,초등학교,N10_8231041_초등학교,장암초등학교 (초등학교),365,81,284,95,189,0
충청남도교육청,8231042,초촌초등학교,초등학교,N10_8231042_초등학교,초촌초등학교 (초등학교),365,81,284,95,189,0
충청남도교육청,8231043,충화초등학교,초등학교,N10_8231043_초등학교,충화초등학교 (초등학교),365,81,284,95,189,0
충청남도교육청,8231045,합송초등학교,초등학교,N10_8231045_초등학교,합송초등학교 (초등학교),365,69,296,108,188,0
충청남도교육청,8231046,홍산초등학교,초등학교,N10_8231046_초등학교,홍산초등학교 (초등학교),365,80,285,96,189,0
충청남도교육청,8231089,석양초등학교석성분교장,초등학교,N10_8231089_초등학교,석양초등학교석성분교장 (초등학교),365,80,285,96,189,0
충청남도교육청,8241004,비인중학교,중학교,N10_8241004_중학교,비인중학교 (중학교),365,62,303,114,189,0
충청남도교육청,8241005,서면중학교,중학교,N10_8241005_중학교,서면중학교 (중학교),365,77,288,99,189,0
충청남도교육청,8241006,서천여자중학교,중학교,N10_8241006_중학교,서천여자중학교 (중학교),365,79,286,97,189,0
충청남도교육청,8241007,서천중학교,중학교,N10_8241007_중학교,서천중학교 (중학교),365,79,286,97,189,0
충청남도교육청,8241008,장항중학교,중학교,N10_8241008_중학교,장항중학교 (중학교),365,81,284,95,189,0
충청남도교육청,8241009,한산중학교,중학교,N10_8241009_중학교,한산중학교 (중학교),365,54,311,105,206,0
충청남도교육청,8241010,동강중학교,중학교,N10_8241010_중학교,동강중학교 (중학교),365,80,285,94,191,0
충청남도교육청,8241011,서림여자중학교,중학교,N10_8241011_중학교,서림여자중학교 (중학교),365,77,288,98,190,0
충청남도교육청,8241012,판교중학교,중학교,N10_8241012_중학교,판교중학교 (중학교),365,53,312,107,205,0
충청남도교육청,8241014,기산초등학교,초등학교,N10_8241014_초등학교,기산초등학교 (초등학교),365,83,282,91,191,0
충청남도교육청,8241015,마동초등학교,초등학교,N10_8241015_초등학교,마동초등학교 (초등학교),365,85,280,92,188,0
충청남도교육청,8241016,마산초등학교,초등학교,N10_8241016_초등학교,마산초등학교 (초등학교),365,80,285,99,186,0
충청남도교육청,8241018,부내초등학교,초등학교,N10_8241018_초등학교,부내초등학교 (초등학교),365,80,285,95,190,0
충청남도교육청,8241020,비인초등학교,초등학교,N10_8241020_초등학교,비인초등학교 (초등학교),365,78,287,98,189,0
충청남도교육청,8241022,서도초등학교,초등학교,N10_8241022_초등학교,서도초등학교 (초등학교),365,75,290,101,189,0
충청남도교육청,8241023,서면초등학교,초등학교,N10_8241023_초등학교,서면초등학교 (초등학교),365,85,280,92,188,0
충청남도교육청,8241024,서천초등학교,초등학교,N10_8241024_초등학교,서천초등학교 (초등학교),365,81,284,97,187,0
충청남도교육청,8241025,송림초등학교,초등학교,N10_8241025_초등학교,송림초등학교 (초등학교),365,83,282,93,189,0
충청남도교육청,8241026,송석초등학교,초등학교,N10_8241026_초등학교,송석초등학교 (초등학교),365,82,283,92,191,0
충청남도교육청,8241027,시초초등학교,초등학교,N10_8241027_초등학교,시초초등학교 (초등학교),365,81,284,94,190,0
충청남도교육청,8241028,오성초등학교,초등학교,N10_8241028_초등학교,오성초등학교 (초등학교),365,80,285,96,189,0
충청남도교육청,8241029,장항초등학교,초등학교,N10_8241029_초등학교,장항초등학교 (초등학교),365,84,281,93,188,0
충청남도교육청,8241030,장항중앙초등학교,초등학교,N10_8241030_초등학교,장항중앙초등학교 (초등학교),365,83,282,93,189,0
충청남도교육청,8241031,한산초등학교,초등학교,N10_8241031_초등학교,한산초등학교 (초등학교),365,80,285,96,189,0
충청남도교육청,8241032,화양초등학교,초등학교,N10_8241032_초등학교,화양초등학교 (초등학교),365,83,282,93,189,0
충청남도교육청,8251005,정산중학교,중학교,N10_8251005_중학교,정산중학교 (중학교),365,82,283,97,186,0
충청남도교육청,8251007,청양중학교,중학교,N10_8251007_중학교,청양중학교 (중학교),365,76,289,101,188,0
충청남도교육청,8251009,동영중학교,중학교,N10_8251009_중학교,동영중학교 (중학교),365,83,282,93,189,0
충청남도교육청,8251010,청신여자중학교,중학교,N10_8251010_중학교,청신여자중학교 (중학교),365,79,286,97,189,0
충청남도교육청,8251011,가남초등학교,초등학교,N10_8251011_초등학교,가남초등학교 (초등학교),365,82,283,93,190,0
충청남도교육청,8251013,남양초등학교,초등학교,N10_8251013_초등학교,남양초등학교 (초등학교),365,82,283,94,189,0
충청남도교육청,8251015,목면초등학교,초등학교,N10_8251015_초등학교,목면초등학교 (초등학교),365,79,286,96,190,0
충청남도교육청,8251019,수정초등학교,초등학교,N10_8251019_초등학교,수정초등학교 (초등학교),365,83,282,93,189,0
충청남도교육청,8251020,운곡초등학교,초등학교,N10_8251020_초등학교,운곡초등학교 (초등학교),365,83,282,94,188,0
충청남도교육청,8251021,장평초등학교,초등학교,N10_8251021_초등학교,장평초등학교 (초등학교),365,82,283,93,190,0
충청남도교육청,8251022,정산초등학교,초등학교,N10_8251022_초등학교,정산초등학교 (초등학교),365,83,282,93,189,0
충청남도교육청,8251023,청남초등학교,초등학교,N10_8251023_초등학교,청남초등학교 (초등학교),365,82,283,94,189,0
충청남도교육청,8251024,청송초등학교,초등학교,N10_8251024_초등학교,청송초등학교 (초등학교),365,79,286,96,190,0
충청남도교육청,8251025,청양초등학교,초등학교,N10_8251025_초등학교,청양초등학교 (초등학교),365,80,285,95,190,0
충청남도교육청,8251026,합천초등학교,초등학교,N10_8251026_초등학교,합천초등학교 (초등학교),365,79,286,96,190,0
충청남도교육청,8261004,갈산중학교,중학교,N10_8261004_중학교,갈산중학교 (중학교),365,79,286,97,189,0
충청남도교육청,8261007,광천중학교,중학교,N10_8261007_중학교,광천중학교 (중학교),365,76,289,100,189,0
충청남도교육청,8261008,금마중학교,중학교,N10_8261008_중학교,금마중학교 (중학교),365,78,287,98,189,0
충청남도교육청,8261009,홍동중학교,중학교,N10_8261009_중학교,홍동중학교 (중학교),365,79,286,98,188,0
충청남도교육청,8261010,홍성서부중학교,중학교,N10_8261010_중학교,홍성서부중학교 (중학교),365,72,293,105,188,0
충청남도교육청,8261011,홍성여자중학교,중학교,N10_8261011_중학교,홍성여자중학교 (중학교),365,74,291,101,190,0
충청남도교육청,8261012,홍성중학교,중학교,N10_8261012_중학교,홍성중학교 (중학교),365,75,290,100,190,0
충청남도교육청,8261013,서해삼육중학교,중학교,N10_8261013_중학교,서해삼육중학교 (중학교),365,77,288,98,190,0
충청남도교육청,8261015,홍주중학교,중학교,N10_8261015_중학교,홍주중학교 (중학교),365,78,287,95,192,0
충청남도교육청,8261016,갈산초등학교,초등학교,N10_8261016_초등학교,갈산초등학교 (초등학교),365,80,285,96,189,0
충청남도교육청,8261017,결성초등학교,초등학교,N10_8261017_초등학교,결성초등학교 (초등학교),365,79,286,96,190,0
충청남도교육청,8261022,구항초등학교,초등학교,N10_8261022_초등학교,구항초등학교 (초등학교),365,79,286,97,189,0
충청남도교육청,8261023,금당초등학교,초등학교,N10_8261023_초등학교,금당초등학교 (초등학교),365,80,285,96,189,0
충청남도교육청,8261024,금마초등학교,초등학교,N10_8261024_초등학교,금마초등학교 (초등학교),365,78,287,98,189,0
충청남도교육청,8261025,대정초등학교,초등학교,N10_8261025_초등학교,대정초등학교 (초등학교),365,79,286,97,189,0
충청남도교육청,8261028,배양초등학교,초등학교,N10_8261028_초등학교,배양초등학교 (초등학교),365,78,287,98,189,0
충청남도교육청,8261030,서부초등학교,초등학교,N10_8261030_초등학교,서부초등학교 (초등학교),365,81,284,95,189,0
충청남도교육청,8261031,서해삼육초등학교,초등학교,N10_8261031_초등학교,서해삼육초등학교 (초등학교),365,83,282,94,188,0
충청남도교육청,8261032,신당초등학교,초등학교,N10_8261032_초등학교,신당초등학교 (초등학교),365,80,285,96,189,0
충청남도교육청,8261033,용봉초등학교,초등학교,N10_8261033_초등학교,용봉초등학교 (초등학교),365,79,286,97,189,0
충청남도교육청,8261035,은하초등학교,초등학교,N10_8261035_초등학교,은하초등학교 (초등학교),365,81,284,96,188,0
충청남도교육청,8261036,장곡초등학교,초등학교,N10_8261036_초등학교,장곡초등학교 (초등학교),365,77,288,99,189,0
충청남도교육청,8261037,홍남초등학교,초등학교,N10_8261037_초등학교,홍남초등학교 (초등학교),365,78,287,99,188,0
충청남도교육청,8261038,홍동초등학교,초등학교,N10_8261038_초등학교,홍동초등학교 (초등학교),365,77,288,99,189,0
충청남도교육청,8261039,홍북초등학교,초등학교,N10_8261039_초등학교,홍북초등학교 (초등학교),365,81,284,96,188,0
충청남도교육청,8261040,홍성초등학교,초등학교,N10_8261040_초등학교,홍성초등학교 (초등학교),365,78,287,98,189,0
충청남도교육청,8261041,홍주초등학교,초등학교,N10_8261041_초등학교,홍주초등학교 (초등학교),365,77,288,98,190,0
충청남도교육청,8261087,내포중학교,중학교,N10_8261087_중학교,내포중학교 (중학교),365,77,288,97,191,0
충청남도교육청,8261088,내포초등학교,초등학교,N10_8261088_초등학교,내포초등학교 (초등학교),365,80,285,97,188,0
충청남도교육청,8261092,광천초등학교,초등학교,N10_8261092_초등학교,광천초등학교 (초등학교),365,80,285,96,189,0
충청남도교육청,8261098,한울초등학교,초등학교,N10_8261098_초등학교,한울초등학교 (초등학교),365,72,293,103,190,0
충청남도교육청,8261102,홍성여자중학교부설방송통신중학교,중학교,N10_8261102_중학교,홍성여자중학교부설방송통신중학교 (중학교),365,81,284,114,170,0
충청남도교육청,8261105,홍북중학교,중학교,N10_8261105_중학교,홍북중학교 (중학교),365,55,310,105,205,0
충청남도교육청,8271004,고덕중학교,중학교,N10_8271004_중학교,고덕중학교 (중학교),365,68,297,98,199,0
충청남도교육청,8271005,대술중학교,중학교,N10_8271005_중학교,대술중학교 (중학교),365,80,285,96,189,0
충청남도교육청,8271006,덕산중학교,중학교,N10_8271006_중학교,덕산중학교 (중학교),365,78,287,99,188,0
충청남도교육청,8271007,삽교중학교,중학교,N10_8271007_중학교,삽교중학교 (중학교),365,75,290,100,190,0
충청남도교육청,8271008,신암중학교,중학교,N10_8271008_중학교,신암중학교 (중학교),365,77,288,98,190,0
충청남도교육청,8271009,예산여자중학교,중학교,N10_8271009_중학교,예산여자중학교 (중학교),365,77,288,98,190,0
충청남도교육청,8271010,예산중학교,중학교,N10_8271010_중학교,예산중학교 (중학교),365,82,283,93,190,0
충청남도교육청,8271011,광시중학교,중학교,N10_8271011_중학교,광시중학교 (중학교),365,80,285,96,189,0
충청남도교육청,8271012,대흥중학교,중학교,N10_8271012_중학교,대흥중학교 (중학교),365,72,293,103,190,0
충청남도교육청,8271013,신양중학교,중학교,N10_8271013_중학교,신양중학교 (중학교),365,73,292,103,189,0
충청남도교육청,8271014,임성중학교,중학교,N10_8271014_중학교,임성중학교 (중학교),365,54,311,104,207,0
충청남도교육청,8271015,고덕초등학교,초등학교,N10_8271015_초등학교,고덕초등학교 (초등학교),365,80,285,96,189,0
충청남도교육청,8271016,구만초등학교,초등학교,N10_8271016_초등학교,구만초등학교 (초등학교),365,81,284,94,190,0
충청남도교육청,8271017,금오초등학교,초등학교,N10_8271017_초등학교,금오초등학교 (초등학교),365,80,285,97,188,0
충청남도교육청,8271018,대술초등학교,초등학교,N10_8271018_초등학교,대술초등학교 (초등학교),365,79,286,98,188,0
충청남도교육청,8271019,대흥초등학교,초등학교,N10_8271019_초등학교,대흥초등학교 (초등학교),365,81,284,96,188,0
충청남도교육청,8271020,덕산초등학교,초등학교,N10_8271020_초등학교,덕산초등학교 (초등학교),365,79,286,96,190,0
충청남도교육청,8271022,보성초등학교,초등학교,N10_8271022_초등학교,보성초등학교 (초등학교),365,78,287,98,189,0
충청남도교육청,8271023,봉산초등학교,초등학교,N10_8271023_초등학교,봉산초등학교 (초등학교),365,79,286,97,189,0
충청남도교육청,8271024,삽교초등학교,초등학교,N10_8271024_초등학교,삽교초등학교 (초등학교),365,75,290,100,190,0
충청남도교육청,8271025,수덕초등학교,초등학교,N10_8271025_초등학교,수덕초등학교 (초등학교),365,79,286,97,189,0
충청남도교육청,8271026,시량초등학교,초등학교,N10_8271026_초등학교,시량초등학교 (초등학교),365,81,284,96,188,0
충청남도교육청,8271027,신례원초등학교,초등학교,N10_8271027_초등학교,신례원초등학교 (초등학교),365,76,289,99,190,0
충청남도교육청,8271028,신암초등학교,초등학교,N10_8271028_초등학교,신암초등학교 (초등학교),365,79,286,96,190,0
충청남도교육청,8271029,신양초등학교,초등학교,N10_8271029_초등학교,신양초등학교 (초등학교),365,79,286,98,188,0
충청남도교육청,8271030,양신초등학교,초등학교,N10_8271030_초등학교,양신초등학교 (초등학교),365,81,284,96,188,0
충청남도교육청,8271031,예덕초등학교,초등학교,N10_8271031_초등학교,예덕초등학교 (초등학교),365,82,283,94,189,0
충청남도교육청,8271032,예산초등학교,초등학교,N10_8271032_초등학교,예산초등학교 (초등학교),365,77,288,99,189,0
충청남도교육청,8271033,예산중앙초등학교,초등학교,N10_8271033_초등학교,예산중앙초등학교 (초등학교),365,79,286,97,189,0
충청남도교육청,8271034,오가초등학교,초등학교,N10_8271034_초등학교,오가초등학교 (초등학교),365,79,286,97,189,0
충청남도교육청,8271035,용동초등학교,초등학교,N10_8271035_초등학교,용동초등학교 (초등학교),365,83,282,93,189,0
충청남도교육청,8271036,웅산초등학교,초등학교,N10_8271036_초등학교,웅산초등학교 (초등학교),365,78,287,97,190,0
충청남도교육청,8271037,응봉초등학교,초등학교,N10_8271037_초등학교,응봉초등학교 (초등학교),365,79,286,97,189,0
충청남도교육청,8271039,조림초등학교,초등학교,N10_8271039_초등학교,조림초등학교 (초등학교),365,81,284,96,188,0
충청남도교육청,8271040,평촌초등학교,초등학교,N10_8271040_초등학교,평촌초등학교 (초등학교),365,79,286,97,189,0
충청남도교육청,8281004,근흥중학교,중학교,N10_8281004_중학교,근흥중학교 (중학교),365,77,288,100,188,0
충청남도교육청,8281005,만리포중학교,중학교,N10_8281005_중학교,만리포중학교 (중학교),365,50,315,93,222,0
충청남도교육청,8281006,안면중학교,중학교,N10_8281006_중학교,안면중학교 (중학교),365,78,287,99,188,0
충청남도교육청,8281007,원이중학교,중학교,N10_8281007_중학교,원이중학교 (중학교),365,77,288,98,190,0
충청남도교육청,8281009,태안여자중학교,중학교,N10_8281009_중학교,태안여자중학교 (중학교),365,17,348,105,243,0
충청남도교육청,8281010,태안중학교,중학교,N10_8281010_중학교,태안중학교 (중학교),365,80,285,97,188,0
충청남도교육청,8281011,남면중학교,중학교,N10_8281011_중학교,남면중학교 (중학교),365,83,282,94,188,0
충청남도교육청,8281012,백화초등학교,초등학교,N10_8281012_초등학교,백화초등학교 (초등학교),365,79,286,97,189,0
충청남도교육청,8281013,고남초등학교,초등학교,N10_8281013_초등학교,고남초등학교 (초등학교),365,79,286,96,190,0
충청남도교육청,8281014,근흥초등학교,초등학교,N10_8281014_초등학교,근흥초등학교 (초등학교),365,81,284,96,188,0
충청남도교육청,8281015,남면초등학교,초등학교,N10_8281015_초등학교,남면초등학교 (초등학교),365,83,282,94,188,0
충청남도교육청,8281016,대기초등학교,초등학교,N10_8281016_초등학교,대기초등학교 (초등학교),365,82,283,93,190,0
충청남도교육청,8281017,모항초등학교,초등학교,N10_8281017_초등학교,모항초등학교 (초등학교),365,79,286,97,189,0
충청남도교육청,8281019,방포초등학교,초등학교,N10_8281019_초등학교,방포초등학교 (초등학교),365,84,281,94,187,0
충청남도교육청,8281020,삼성초등학교,초등학교,N10_8281020_초등학교,삼성초등학교 (초등학교),365,88,277,92,185,0
충청남도교육청,8281021,소원초등학교,초등학교,N10_8281021_초등학교,소원초등학교 (초등학교),365,81,284,94,190,0
충청남도교육청,8281022,송암초등학교,초등학교,N10_8281022_초등학교,송암초등학교 (초등학교),365,79,286,97,189,0
충청남도교육청,8281023,시목초등학교,초등학교,N10_8281023_초등학교,시목초등학교 (초등학교),365,82,283,95,188,0
충청남도교육청,8281024,안면초등학교,초등학교,N10_8281024_초등학교,안면초등학교 (초등학교),365,85,280,92,188,0
충청남도교육청,8281025,안중초등학교,초등학교,N10_8281025_초등학교,안중초등학교 (초등학교),365,84,281,93,188,0
충청남도교육청,8281026,안흥초등학교,초등학교,N10_8281026_초등학교,안흥초등학교 (초등학교),365,78,287,98,189,0
충청남도교육청,8281027,원북초등학교,초등학교,N10_8281027_초등학교,원북초등학교 (초등학교),365,81,284,95,189,0
충청남도교육청,8281028,이원초등학교,초등학교,N10_8281028_초등학교,이원초등학교 (초등학교),365,82,283,94,189,0
충청남도교육청,8281029,창기초등학교,초등학교,N10_8281029_초등학교,창기초등학교 (초등학교),365,80,285,96,189,0
충청남도교육청,8281030,태안초등학교,초등학교,N10_8281030_초등학교,태안초등학교 (초등학교),365,79,286,96,190,0
충청남도교육청,8281032,화동초등학교,초등학교,N10_8281032_초등학교,화동초등학교 (초등학교),365,81,284,94,190,0
충청남도교육청,8281036,안흥초등학교신진도분교장,초등학교,N10_8281036_초등학교,안흥초등학교신진도분교장 (초등학교),365,79,286,97,189,0
충청남도교육청,8281038,이원초등학교관동분교장,초등학교,N10_8281038_초등학교,이원초등학교관동분교장 (초등학교),365,77,288,98,190,0
충청남도교육청,8291004,고대중학교,중학교,N10_8291004_중학교,고대중학교 (중학교),365,76,289,99,190,0
충청남도교육청,8291005,당진중학교,중학교,N10_8291005_중학교,당진중학교 (중학교),365,78,287,101,186,0
충청남도교육청,8291006,면천중학교,중학교,N10_8291006_중학교,면천중학교 (중학교),365,79,286,97,189,0
충청남도교육청,8291007,송산중학교,중학교,N10_8291007_중학교,송산중학교 (중학교),365,53,312,122,190,0
충청남도교육청,8291008,순성중학교,중학교,N10_8291008_중학교,순성중학교 (중학교),365,82,283,94,189,0
충청남도교육청,8291009,합덕여자중학교,중학교,N10_8291009_중학교,합덕여자중학교 (중학교),365,78,287,98,189,0
충청남도교육청,8291010,합덕중학교,중학교,N10_8291010_중학교,합덕중학교 (중학교),365,75,290,101,189,0
충청남도교육청,8291012,서야중학교,중학교,N10_8291012_중학교,서야중학교 (중학교),365,52,313,124,189,0
충청남도교육청,8291013,석문중학교,중학교,N10_8291013_중학교,석문중학교 (중학교),365,78,287,97,190,0
충청남도교육청,8291014,송악중학교,중학교,N10_8291014_중학교,송악중학교 (중학교),365,74,291,101,190,0
충청남도교육청,8291015,신평중학교,중학교,N10_8291015_중학교,신평중학교 (중학교),365,71,294,104,190,0
충청남도교육청,8291016,호서중학교,중학교,N10_8291016_중학교,호서중학교 (중학교),365,75,290,102,188,0
충청남도교육청,8291018,계성초등학교,초등학교,N10_8291018_초등학교,계성초등학교 (초등학교),365,79,286,96,190,0
충청남도교육청,8291019,고대초등학교,초등학교,N10_8291019_초등학교,고대초등학교 (초등학교),365,82,283,94,189,0
충청남도교육청,8291020,고산초등학교,초등학교,N10_8291020_초등학교,고산초등학교 (초등학교),365,52,313,124,189,0
충청남도교육청,8291021,기지초등학교,초등학교,N10_8291021_초등학교,기지초등학교 (초등학교),365,78,287,98,189,0
충청남도교육청,8291024,당산초등학교,초등학교,N10_8291024_초등학교,당산초등학교 (초등학교),365,79,286,97,189,0
충청남도교육청,8291025,당진초등학교,초등학교,N10_8291025_초등학교,당진초등학교 (초등학교),365,79,286,97,189,0
충청남도교육청,8291027,면천초등학교,초등학교,N10_8291027_초등학교,면천초등학교 (초등학교),365,80,285,97,188,0
충청남도교육청,8291028,북창초등학교,초등학교,N10_8291028_초등학교,북창초등학교 (초등학교),365,77,288,98,190,0
충청남도교육청,8291029,삼봉초등학교,초등학교,N10_8291029_초등학교,삼봉초등학교 (초등학교),365,78,287,98,189,0
충청남도교육청,8291030,상록초등학교,초등학교,N10_8291030_초등학교,상록초등학교 (초등학교),365,79,286,97,189,0
충청남도교육청,8291031,서정초등학교,초등학교,N10_8291031_초등학교,서정초등학교 (초등학교),365,83,282,93,189,0
충청남도교육청,8291032,석문초등학교,초등학교,N10_8291032_초등학교,석문초등학교 (초등학교),365,80,285,97,188,0
충청남도교육청,8291033,성당초등학교,초등학교,N10_8291033_초등학교,성당초등학교 (초등학교),365,78,287,98,189,0
충청남도교육청,8291034,송산초등학교,초등학교,N10_8291034_초등학교,송산초등학교 (초등학교),365,51,314,125,189,0
충청남도교육청,8291035,송악초등학교,초등학교,N10_8291035_초등학교,송악초등학교 (초등학교),365,79,286,96,190,0
충청남도교육청,8291036,순성초등학교,초등학교,N10_8291036_초등학교,순성초등학교 (초등학교),365,84,281,93,188,0
충청남도교육청,8291037,신촌초등학교,초등학교,N10_8291037_초등학교,신촌초등학교 (초등학교),365,83,282,94,188,0
충청남도교육청,8291038,신평초등학교,초등학교,N10_8291038_초등학교,신평초등학교 (초등학교),365,76,289,100,189,0
충청남도교육청,8291039,우강초등학교,초등학교,N10_8291039_초등학교,우강초등학교 (초등학교),365,81,284,95,189,0
충청남도교육청,8291040,유곡초등학교,초등학교,N10_8291040_초등학교,유곡초등학교 (초등학교),365,78,287,97,190,0
충청남도교육청,8291041,전대초등학교,초등학교,N10_8291041_초등학교,전대초등학교 (초등학교),365,77,288,99,189,0
충청남도교육청,8291042,정미초등학교,초등학교,N10_8291042_초등학교,정미초등학교 (초등학교),365,80,285,96,189,0
충청남도교육청,8291043,조금초등학교,초등학교,N10_8291043_초등학교,조금초등학교 (초등학교),365,81,284,95,189,0
충청남도교육청,8291044,천의초등학교,초등학교,N10_8291044_초등학교,천의초등학교 (초등학교),365,80,285,97,188,0
충청남도교육청,8291045,초락초등학교,초등학교,N10_8291045_초등학교,초락초등학교 (초등학교),365,78,287,98,189,0
충청남도교육청,8291046,탑동초등학교,초등학교,N10_8291046_초등학교,탑동초등학교 (초등학교),365,75,290,101,189,0
충청남도교육청,8291047,한정초등학교,초등학교,N10_8291047_초등학교,한정초등학교 (초등학교),365,78,287,98,189,0
충청남도교육청,8291048,합덕초등학교,초등학교,N10_8291048_초등학교,합덕초등학교 (초등학교),365,84,281,93,188,0
충청남도교육청,8291049,합도초등학교,초등학교,N10_8291049_초등학교,합도초등학교 (초등학교),365,83,282,94,188,0
충청남도교육청,8291050,삼봉초등학교난지분교장,초등학교,N10_8291050_초등학교,삼봉초등학교난지분교장 (초등학교),365,79,286,98,188,0
충청남도교육청,8291052,당진중학교대호지분교장,중학교,N10_8291052_중학교,당진중학교대호지분교장 (중학교),365,80,285,96,189,0
충청남도교육청,8291054,원당초등학교,초등학교,N10_8291054_초등학교,원당초등학교 (초등학교),365,81,284,95,189,0
충청남도교육청,8291086,원당중학교,중학교,N10_8291086_중학교,원당중학교 (중학교),365,71,294,106,188,0
충청남도교육청,8291102,대덕초등학교,초등학교,N10_8291102_초등학교,대덕초등학교 (초등학교),365,78,287,98,189,0
충청남도교육청,8291104,수청초등학교,초등학교,N10_8291104_초등학교,수청초등학교 (초등학교),365,51,314,125,189,0
충청남도교육청,8291106,수청중학교,중학교,N10_8291106_중학교,수청중학교 (중학교),365,74,291,102,189,0
충청남도교육청,8291107,혜성초등학교,초등학교,N10_8291107_초등학교,혜성초등학교 (초등학교),365,76,289,100,189,0
충청남도교육청,C035902,국립공주대학교사범대학부설중학교,중학교,N10_C035902_중학교,국립공주대학교사범대학부설중학교 (중학교),365,78,287,98,189,0
충청남도교육청,C035903,국립공주대학교사범대학부설고등학교,고등학교,N10_C035903_고등학교,국립공주대학교사범대학부설고등학교 (고등학교),365,65,300,102,198,0
충청남도교육청,C036093,국립공주대학교사범대학부설특수학교,고등학교,N10_C036093_고등학교,국립공주대학교사범대학부설특수학교 (고등학교),365,78,287,92,195,0
충청남도교육청,C036093,국립공주대학교사범대학부설특수학교,중학교,N10_C036093_중학교,국립공주대학교사범대학부설특수학교 (중학교),365,76,289,88,201,0
충청남도교육청,C036093,국립공주대학교사범대학부설특수학교,초등학교,N10_C036093_초등학교,국립공주대학교사범대학부설특수학교 (초등학교),365,76,289,88,201,0
충청북도교육청,7003849,한국교원대학교부설월곡초등학교,초등학교,M10_7003849_초등학교,한국교원대학교부설월곡초등학교 (초등학교),365,80,285,96,189,0
충청북도교육청,7003850,한국교원대학교부설미호중학교,중학교,M10_7003850_중학교,한국교원대학교부설미호중학교 (중학교),365,77,288,99,189,0
충청북도교육청,7003851,한국교원대학교부설고등학교,고등학교,M10_7003851_고등학교,한국교원대학교부설고등학교 (고등학교),365,58,307,119,188,0
충청북도교육청,7003891,충북대학교사범대학부설중학교,중학교,M10_7003891_중학교,충북대학교사범대학부설중학교 (중학교),365,79,286,97,189,0
충청북도교육청,7003892,충북대학교사범대학부설고등학교,고등학교,M10_7003892_고등학교,충북대학교사범대학부설고등학교 (고등학교),365,82,283,95,188,0
충청북도교육청,7003915,청주교육대학교부설초등학교,초등학교,M10_7003915_초등학교,청주교육대학교부설초등학교 (초등학교),365,80,285,97,188,0
충청북도교육청,8000032,광혜원고등학교,고등학교,M10_8000032_고등학교,광혜원고등학교 (고등학교),365,78,287,101,186,0
충청북도교육청,8000033,괴산고등학교,고등학교,M10_8000033_고등학교,괴산고등학교 (고등학교),365,78,287,103,184,0
충청북도교육청,8000038,금천고등학교,고등학교,M10_8000038_고등학교,금천고등학교 (고등학교),365,78,287,99,188,0
충청북도교육청,8000040,단양고등학교,고등학교,M10_8000040_고등학교,단양고등학교 (고등학교),365,75,290,102,188,0
충청북도교육청,8000046,보은여자고등학교,고등학교,M10_8000046_고등학교,보은여자고등학교 (고등학교),365,80,285,96,189,0
충청북도교육청,8000047,상당고등학교,고등학교,M10_8000047_고등학교,상당고등학교 (고등학교),365,82,283,96,187,0
충청북도교육청,8000048,영동고등학교,고등학교,M10_8000048_고등학교,영동고등학교 (고등학교),365,80,285,96,189,0
충청북도교육청,8000050,오창고등학교,고등학교,M10_8000050_고등학교,오창고등학교 (고등학교),365,78,287,99,188,0
충청북도교육청,8000051,옥천고등학교,고등학교,M10_8000051_고등학교,옥천고등학교 (고등학교),365,74,291,103,188,0
충청북도교육청,8000053,음성고등학교,고등학교,M10_8000053_고등학교,음성고등학교 (고등학교),365,63,302,116,186,0
충청북도교육청,8000057,제천고등학교,고등학교,M10_8000057_고등학교,제천고등학교 (고등학교),365,56,309,121,188,0
충청북도교육청,8000058,제천여자고등학교,고등학교,M10_8000058_고등학교,제천여자고등학교 (고등학교),365,53,312,102,210,0
충청북도교육청,8000062,진천고등학교,고등학교,M10_8000062_고등학교,진천고등학교 (고등학교),365,54,311,125,186,0
충청북도교육청,8000064,청산고등학교,고등학교,M10_8000064_고등학교,청산고등학교 (고등학교),365,54,311,123,188,0
충청북도교육청,8000066,청주고등학교,고등학교,M10_8000066_고등학교,청주고등학교 (고등학교),365,14,351,108,243,0
충청북도교육청,8000069,청주여자고등학교,고등학교,M10_8000069_고등학교,청주여자고등학교 (고등학교),365,74,291,104,187,0
충청북도교육청,8000070,청주외국어고등학교,고등학교,M10_8000070_고등학교,청주외국어고등학교 (고등학교),365,9,356,111,245,0
