시도교육청코드,시도교육청명,행정표준코드,학교명,학교과정명,분석단위ID,학교표시명,분석일수,휴업일수,수업일수,평균기억점수,평균위험점수,최대위험점수,최저기억점수,고위험일수,휴업일비율,고위험일비율,최종위험지수,위험등급,방학일수,추론방학일수,위험백분위,상대위험등급
J10,경기도교육청,7569026,비산초등학교,초등학교,J10_7569026_초등학교,비산초등학교 (초등학교),312,123,189,76.32967557196922,23.670324428030778,70.39523974189993,29.604760258100068,6,39.42307692307692,1.9230769230769231,17.14615017654462,매우 낮음,53,0,92.45843230403801,상위 20%
J10,경기도교육청,7679066,행정초등학교,초등학교,J10_7679066_초등학교,행정초등학교 (초등학교),312,123,189,76.32967557196922,23.670324428030778,70.39523974189993,29.604760258100068,6,39.42307692307692,1.9230769230769231,17.14615017654462,매우 낮음,53,0,92.45843230403801,상위 20%
J10,경기도교육청,7530887,선부고등학교,고등학교,J10_7530887_고등학교,선부고등학교 (고등학교),312,123,189,76.19261714176085,23.807382858239155,70.39524615885205,29.60475384114795,5,39.42307692307692,1.6025641025641024,17.14593723153664,매우 낮음,53,0,92.43072050673001,상위 20%
R10,경상북도교육청,8750634,학력인정경북미용예술고등학교,고등학교,R10_8750634_고등학교,학력인정경북미용예술고등학교 (고등학교),312,123,189,76.19261714176085,23.807382858239155,70.39524615885205,29.60475384114795,5,39.42307692307692,1.6025641025641024,17.14593723153664,매우 낮음,53,0,92.43072050673001,상위 20%
J10,경기도교육청,7541405,광교호수중학교,중학교,J10_7541405_중학교,광교호수중학교 (중학교),312,123,189,76.19261714176085,23.807382858239155,70.39524615885205,29.60475384114795,5,39.42307692307692,1.6025641025641024,17.14593723153664,매우 낮음,53,0,92.43072050673001,상위 20%
J10,경기도교육청,7530106,원미고등학교,고등학교,J10_7530106_고등학교,원미고등학교 (고등학교),312,123,189,76.19261714176085,23.807382858239155,70.39524615885205,29.60475384114795,5,39.42307692307692,1.6025641025641024,17.14593723153664,매우 낮음,53,0,92.43072050673001,상위 20%
P10,전북특별자치도교육청,8342136,군산월명중학교,중학교,P10_8342136_중학교,군산월명중학교 (중학교),312,123,189,76.19261714176085,23.807382858239155,70.39524615885205,29.60475384114795,5,39.42307692307692,1.6025641025641024,17.14593723153664,매우 낮음,53,0,92.43072050673001,상위 20%
Q10,전라남도교육청,8521014,순천왕의중학교,중학교,Q10_8521014_중학교,순천왕의중학교 (중학교),313,123,190,76.19048866097903,23.809511339020972,70.39524615885205,29.60475384114795,5,39.29712460063898,1.5974440894568689,17.145891164151738,매우 낮음,52,0,92.40696753760886,상위 20%
J10,경기도교육청,7681150,한가람초등학교,초등학교,J10_7681150_초등학교,한가람초등학교 (초등학교),289,100,189,76.39575520121797,23.604244798782034,70.39523974189993,29.604760258100068,6,34.602076124567475,2.0761245674740483,17.14580872938964,매우 낮음,76,0,92.39904988123516,상위 20%
J10,경기도교육청,7642007,광정초등학교,초등학교,J10_7642007_초등학교,광정초등학교 (초등학교),290,101,189,76.39274390146808,23.607256098531924,70.39524615885205,29.60475384114795,6,34.82758620689655,2.0689655172413794,17.145768924144758,매우 낮음,75,0,92.39113222486144,상위 20%
J10,경기도교육청,7530063,동안고등학교,고등학교,J10_7530063_고등학교,동안고등학교 (고등학교),312,123,189,76.19293390191889,23.807066098081116,70.3952468660474,29.6047531339526,5,39.42307692307692,1.6025641025641024,17.14571549942601,매우 낮음,53,0,92.37133808392716,상위 20%
B10,서울특별시교육청,7130191,송파중학교,중학교,B10_7130191_중학교,송파중학교 (중학교),312,123,189,76.19293390191889,23.807066098081116,70.3952468660474,29.6047531339526,5,39.42307692307692,1.6025641025641024,17.14571549942601,매우 낮음,53,0,92.37133808392716,상위 20%
R10,경상북도교육청,8781091,성의중학교,중학교,R10_8781091_중학교,성의중학교 (중학교),312,123,189,76.19293390191889,23.807066098081116,70.3952468660474,29.6047531339526,5,39.42307692307692,1.6025641025641024,17.14571549942601,매우 낮음,53,0,92.37133808392716,상위 20%
J10,경기도교육청,7531255,판교고등학교,고등학교,J10_7531255_고등학교,판교고등학교 (고등학교),312,123,189,76.19293390191889,23.807066098081116,70.3952468660474,29.6047531339526,5,39.42307692307692,1.6025641025641024,17.14571549942601,매우 낮음,53,0,92.37133808392716,상위 20%
S10,경상남도교육청,9010177,진주외국어고등학교,고등학교,S10_9010177_고등학교,진주외국어고등학교 (고등학교),290,100,190,76.39289703026316,23.607102969736847,70.39524615885205,29.60475384114795,6,34.48275862068966,2.0689655172413794,17.145661733988206,매우 낮음,75,0,92.35154394299288,상위 20%
F10,광주광역시교육청,7380097,전남여자상업고등학교,고등학교,F10_7380097_고등학교,전남여자상업고등학교 (고등학교),297,107,190,76.22867371671703,23.771326283282963,70.39524615885205,29.60475384114795,5,36.02693602693603,1.6835016835016834,17.14497890334858,매우 낮음,68,0,92.34362628661916,상위 20%
B10,서울특별시교육청,7121366,창문여자중학교,중학교,B10_7121366_중학교,창문여자중학교 (중학교),293,106,187,76.23868531110416,23.761314688895833,70.39524615885205,29.60475384114795,5,36.177474402730375,1.7064846416382253,17.14486567471855,매우 낮음,72,0,92.33570863024545,상위 20%
B10,서울특별시교육청,7010562,창동고등학교,고등학교,B10_7010562_고등학교,창동고등학교 (고등학교),288,98,190,76.69852417689226,23.301475823107737,76.08287352592905,23.917126474070947,8,34.02777777777778,2.7777777777777777,17.14436640950875,매우 낮음,77,0,92.32779097387174,상위 20%
F10,광주광역시교육청,7401214,상무중학교,중학교,F10_7401214_중학교,상무중학교 (중학교),293,104,189,76.24170945802537,23.758290541974645,70.39524615885205,29.60475384114795,5,35.49488054607509,1.7064846416382253,17.142748771873716,매우 낮음,72,0,92.31987331749802,상위 20%
E10,인천광역시교육청,7341091,인천서창중학교,중학교,E10_7341091_중학교,인천서창중학교 (중학교),290,101,189,76.39772610033977,23.60227389966024,70.3952468660474,29.6047531339526,6,34.82758620689655,2.0689655172413794,17.14228138493458,매우 낮음,75,0,92.31195566112432,상위 20%
B10,서울특별시교육청,7031135,서울서신초등학교,초등학교,B10_7031135_초등학교,서울서신초등학교 (초등학교),288,98,190,76.40395801988426,23.596041980115743,70.34522673688804,29.654773263111956,6,34.02777777777778,2.083333333333333,17.14222938608102,매우 낮음,77,0,92.3040380047506,상위 20%
J10,경기도교육청,7531117,홍익디자인고등학교,고등학교,J10_7531117_고등학교,홍익디자인고등학교 (고등학교),287,99,188,76.4079062740652,23.592093725934802,70.39523974189993,29.604760258100068,6,34.494773519163765,2.0905923344947737,17.141643308502793,매우 낮음,78,0,92.29612034837687,상위 20%
F10,광주광역시교육청,7401225,평동중학교,중학교,F10_7401225_중학교,평동중학교 (중학교),293,104,189,76.24352969518858,23.756470304811405,70.39524615885205,29.60475384114795,5,35.49488054607509,1.7064846416382253,17.141474605859447,매우 낮음,72,0,92.28820269200317,상위 20%
F10,광주광역시교육청,7391143,용두중학교,중학교,F10_7391143_중학교,용두중학교 (중학교),294,104,190,76.24181260641392,23.75818739358608,70.39524615885205,29.60475384114795,5,35.374149659863946,1.7006802721088436,17.14093525714291,매우 낮음,71,0,92.28028503562945,상위 20%
K10,강원특별자치도교육청,7812065,봉의초등학교,초등학교,K10_7812065_초등학교,봉의초등학교 (초등학교),288,100,188,76.40784025194216,23.59215974805783,70.39524615885205,29.60475384114795,6,34.72222222222222,2.083333333333333,17.139511823640483,매우 낮음,77,0,92.27236737925574,상위 20%
M10,충청북도교육청,8011327,오창중학교,중학교,M10_8011327_중학교,오창중학교 (중학교),311,123,188,76.20406320279318,23.795936797206817,70.39524615885205,29.60475384114795,5,39.549839228295816,1.607717041800643,17.13947087058496,매우 낮음,54,0,92.26444972288202,상위 20%
F10,광주광역시교육청,7401215,광주서광중학교,중학교,F10_7401215_중학교,광주서광중학교 (중학교),289,101,188,76.40505203835164,23.594947961648348,70.39523974189993,29.604760258100068,6,34.94809688581315,2.0761245674740483,17.13930094339606,매우 낮음,76,0,92.25653206650831,상위 20%
P10,전북특별자치도교육청,8382090,만경중학교,중학교,P10_8382090_중학교,만경중학교 (중학교),312,124,188,76.3397308824267,23.660269117573296,72.56774626880402,27.43225373119599,6,39.743589743589745,1.9230769230769231,17.139111459224385,매우 낮음,53,0,92.24861441013459,상위 20%
J10,경기도교육청,7731034,원덕초등학교,초등학교,J10_7731034_초등학교,원덕초등학교 (초등학교),295,106,189,76.38810024225931,23.61189975774069,70.39524615885205,29.60475384114795,6,35.932203389830505,2.0338983050847457,17.138499321943904,매우 낮음,70,0,92.24069675376089,상위 20%
B10,서울특별시교육청,7130169,강일중학교,중학교,B10_7130169_중학교,강일중학교 (중학교),291,102,189,76.2535128127859,23.74648718721409,70.39524615885205,29.60475384114795,5,35.051546391752574,1.718213058419244,17.138004948575638,매우 낮음,74,0,92.23277909738718,상위 20%
H10,울산광역시교육청,7480026,울산여자고등학교,고등학교,H10_7480026_고등학교,울산여자고등학교 (고등학교),311,124,187,76.34398748846876,23.656012511531245,70.39524615885205,29.60475384114795,6,39.87138263665595,1.929260450160772,17.137986893120104,매우 낮음,54,0,92.22486144101346,상위 20%
E10,인천광역시교육청,7341014,인천고잔초등학교,초등학교,E10_7341014_초등학교,인천고잔초등학교 (초등학교),287,98,189,76.56249495234769,23.43750504765231,73.14518153040213,26.85481846959787,7,34.146341463414636,2.4390243902439024,17.137960850429785,매우 낮음,78,0,92.21694378463975,상위 20%
E10,인천광역시교육청,7321080,영종중학교,중학교,E10_7321080_중학교,영종중학교 (중학교),292,103,189,76.39837649298207,23.60162350701793,70.39523974189993,29.604760258100068,6,35.273972602739725,2.054794520547945,17.137574811076934,매우 낮음,73,0,92.20902612826603,상위 20%
J10,경기도교육청,7569025,부림초등학교,초등학교,J10_7569025_초등학교,부림초등학교 (초등학교),290,101,189,76.40534105863837,23.594658941361637,70.39523974189993,29.604760258100068,6,34.82758620689655,2.0689655172413794,17.136950914125556,매우 낮음,75,0,92.20110847189233,상위 20%
J10,경기도교육청,7541129,효원초등학교,초등학교,J10_7541129_초등학교,효원초등학교 (초등학교),288,100,188,76.41154933825595,23.588450661744034,70.39523974189993,29.604760258100068,6,34.72222222222222,2.083333333333333,17.136915463220824,매우 낮음,77,0,92.1931908155186,상위 20%
N10,충청남도교육청,8261036,장곡초등학교,초등학교,N10_8261036_초등학교,장곡초등학교 (초등학교),288,99,189,76.41160370960792,23.58839629039208,70.39523974189993,29.604760258100068,6,34.375,2.083333333333333,17.136877403274454,매우 낮음,77,0,92.1852731591449,상위 20%
M10,충청북도교육청,8000378,충주혜성학교,중학교,M10_8000378_중학교,충주혜성학교 (중학교),290,101,189,76.40595376968712,23.59404623031289,70.39630520619424,29.60369479380576,6,34.82758620689655,2.0689655172413794,17.136522016391435,매우 낮음,75,0,92.16943784639746,상위 20%
M10,충청북도교육청,8000378,충주혜성학교,고등학교,M10_8000378_고등학교,충주혜성학교 (고등학교),290,101,189,76.40595376968712,23.59404623031289,70.39630520619424,29.60369479380576,6,34.82758620689655,2.0689655172413794,17.136522016391435,매우 낮음,75,0,92.16943784639746,상위 20%
M10,충청북도교육청,8000378,충주혜성학교,초등학교,M10_8000378_초등학교,충주혜성학교 (초등학교),290,101,189,76.40595376968712,23.59404623031289,70.39630520619424,29.60369479380576,6,34.82758620689655,2.0689655172413794,17.136522016391435,매우 낮음,75,0,92.16943784639746,상위 20%
K10,강원특별자치도교육청,7801106,강원외국어고등학교,고등학교,K10_7801106_고등학교,강원외국어고등학교 (고등학교),302,112,190,76.22948711813089,23.770512881869102,70.39519412433549,29.604805875664503,5,37.086092715231786,1.6556291390728477,17.136047759030227,매우 낮음,63,0,92.15360253365003,상위 20%
Q10,전라남도교육청,8531080,매성중학교,중학교,Q10_8531080_중학교,매성중학교 (중학교),291,103,188,76.40371356530444,23.59628643469555,70.39524615885205,29.60475384114795,6,35.39518900343643,2.0618556701030926,17.135957205317812,매우 낮음,74,0,92.14568487727632,상위 20%
P10,전북특별자치도교육청,8321166,만경여자고등학교,고등학교,P10_8321166_고등학교,만경여자고등학교 (고등학교),294,104,190,76.24981939110519,23.7501806088948,70.39524615885205,29.60475384114795,5,35.374149659863946,1.7006802721088436,17.135330507859013,매우 낮음,71,0,92.13776722090262,상위 20%
F10,광주광역시교육청,7401388,선운중학교,중학교,F10_7401388_중학교,선운중학교 (중학교),291,102,189,76.404915256846,23.59508474315401,70.39523974189993,29.604760258100068,6,35.051546391752574,2.0618556701030926,17.135116021238737,매우 낮음,74,0,92.1298495645289,상위 20%
Q10,전라남도교육청,8521007,순천연향중학교,중학교,Q10_8521007_중학교,순천연향중학교 (중학교),293,103,190,76.39899490748363,23.601005092516374,70.39524615885205,29.60475384114795,6,35.153583617747444,2.04778156996587,17.135038035751222,매우 낮음,72,0,92.11797307996832,상위 20%
J10,경기도교육청,7541054,상촌중학교,중학교,J10_7541054_중학교,상촌중학교 (중학교),293,103,190,76.39899490748363,23.601005092516374,70.39524615885205,29.60475384114795,6,35.153583617747444,2.04778156996587,17.135038035751222,매우 낮음,72,0,92.11797307996832,상위 20%
M10,충청북도교육청,8111007,단양중학교,중학교,M10_8111007_중학교,단양중학교 (중학교),289,100,189,76.41144347889609,23.58855652110391,70.39524615885205,29.60475384114795,6,34.602076124567475,2.0761245674740483,17.134826935014953,매우 낮음,76,0,92.10213776722091,상위 20%
