분석단위ID,detail_file
S10_9051057_중학교,details/detail_part_017.parquet
S10_9051058_중학교,details/detail_part_017.parquet
S10_9051059_중학교,details/detail_part_017.parquet
S10_9051060_중학교,details/detail_part_017.parquet
S10_9051061_중학교,details/detail_part_017.parquet
S10_9051062_중학교,details/detail_part_017.parquet
S10_9051063_중학교,details/detail_part_017.parquet
S10_9051064_중학교,details/detail_part_017.parquet
S10_9051065_중학교,details/detail_part_017.parquet
S10_9051066_중학교,details/detail_part_017.parquet
S10_9051067_중학교,details/detail_part_017.parquet
S10_9051122_초등학교,details/detail_part_017.parquet
S10_9051124_초등학교,details/detail_part_017.parquet
S10_9051129_초등학교,details/detail_part_017.parquet
S10_9051133_초등학교,details/detail_part_017.parquet
S10_9051134_초등학교,details/detail_part_017.parquet
S10_9051137_중학교,details/detail_part_017.parquet
S10_9051140_초등학교,details/detail_part_017.parquet
S10_9051144_중학교,details/detail_part_017.parquet
S10_9051150_초등학교,details/detail_part_017.parquet
S10_9051161_초등학교,details/detail_part_017.parquet
S10_9071005_초등학교,details/detail_part_017.parquet
S10_9071006_초등학교,details/detail_part_017.parquet
S10_9071007_초등학교,details/detail_part_017.parquet
S10_9071008_초등학교,details/detail_part_017.parquet
S10_9071009_초등학교,details/detail_part_017.parquet
S10_9071010_초등학교,details/detail_part_017.parquet
S10_9071014_초등학교,details/detail_part_017.parquet
S10_9071016_초등학교,details/detail_part_017.parquet
S10_9071019_초등학교,details/detail_part_017.parquet
S10_9071024_초등학교,details/detail_part_017.parquet
S10_9071026_초등학교,details/detail_part_017.parquet
S10_9071027_초등학교,details/detail_part_017.parquet
S10_9071028_초등학교,details/detail_part_017.parquet
S10_9071029_초등학교,details/detail_part_017.parquet
S10_9071030_초등학교,details/detail_part_017.parquet
S10_9071031_초등학교,details/detail_part_017.parquet
S10_9071032_초등학교,details/detail_part_017.parquet
S10_9071033_초등학교,details/detail_part_017.parquet
S10_9071034_초등학교,details/detail_part_017.parquet
S10_9071038_중학교,details/detail_part_017.parquet
S10_9071039_중학교,details/detail_part_017.parquet
S10_9071040_중학교,details/detail_part_017.parquet
S10_9071041_중학교,details/detail_part_017.parquet
S10_9071042_중학교,details/detail_part_017.parquet
S10_9071043_중학교,details/detail_part_017.parquet
S10_9071044_중학교,details/detail_part_017.parquet
S10_9071045_중학교,details/detail_part_017.parquet
S10_9071046_중학교,details/detail_part_017.parquet
S10_9071047_중학교,details/detail_part_017.parquet
S10_9071048_중학교,details/detail_part_017.parquet
S10_9071087_중학교,details/detail_part_017.parquet
S10_9071088_초등학교,details/detail_part_017.parquet
S10_9071093_초등학교,details/detail_part_017.parquet
S10_9071094_초등학교,details/detail_part_017.parquet
S10_9081008_초등학교,details/detail_part_017.parquet
S10_9081009_초등학교,details/detail_part_017.parquet
S10_9081010_초등학교,details/detail_part_017.parquet
S10_9081011_초등학교,details/detail_part_017.parquet
S10_9081013_초등학교,details/detail_part_017.parquet
S10_9081014_초등학교,details/detail_part_017.parquet
S10_9081015_초등학교,details/detail_part_017.parquet
S10_9081016_초등학교,details/detail_part_017.parquet
S10_9081017_초등학교,details/detail_part_017.parquet
S10_9081018_초등학교,details/detail_part_017.parquet
S10_9081019_초등학교,details/detail_part_017.parquet
S10_9081022_초등학교,details/detail_part_017.parquet
S10_9081024_초등학교,details/detail_part_017.parquet
S10_9081026_초등학교,details/detail_part_017.parquet
S10_9081027_초등학교,details/detail_part_017.parquet
S10_9081028_초등학교,details/detail_part_017.parquet
S10_9081029_초등학교,details/detail_part_017.parquet
S10_9081030_중학교,details/detail_part_017.parquet
S10_9081031_중학교,details/detail_part_017.parquet
S10_9081032_중학교,details/detail_part_017.parquet
S10_9081033_중학교,details/detail_part_017.parquet
S10_9081034_중학교,details/detail_part_017.parquet
S10_9081035_중학교,details/detail_part_017.parquet
S10_9081036_중학교,details/detail_part_017.parquet
S10_9081037_중학교,details/detail_part_017.parquet
S10_9081038_중학교,details/detail_part_017.parquet
S10_9081039_중학교,details/detail_part_017.parquet
S10_9081040_중학교,details/detail_part_017.parquet
S10_9081068_초등학교,details/detail_part_017.parquet
S10_9091006_초등학교,details/detail_part_017.parquet
S10_9091007_초등학교,details/detail_part_017.parquet
S10_9091008_초등학교,details/detail_part_017.parquet
S10_9091009_초등학교,details/detail_part_017.parquet
S10_9091010_초등학교,details/detail_part_017.parquet
S10_9091011_초등학교,details/detail_part_017.parquet
S10_9091012_초등학교,details/detail_part_017.parquet
S10_9091013_초등학교,details/detail_part_017.parquet
S10_9091014_초등학교,details/detail_part_017.parquet
S10_9091015_초등학교,details/detail_part_017.parquet
S10_9091016_초등학교,details/detail_part_017.parquet
S10_9091017_초등학교,details/detail_part_017.parquet
S10_9091018_초등학교,details/detail_part_017.parquet
S10_9091019_초등학교,details/detail_part_017.parquet
S10_9091020_초등학교,details/detail_part_017.parquet
S10_9091021_초등학교,details/detail_part_017.parquet
S10_9091022_초등학교,details/detail_part_017.parquet
S10_9091023_초등학교,details/detail_part_017.parquet
S10_9091024_초등학교,details/detail_part_017.parquet
S10_9091025_초등학교,details/detail_part_017.parquet
S10_9091026_초등학교,details/detail_part_017.parquet
S10_9091027_초등학교,details/detail_part_017.parquet
S10_9091028_초등학교,details/detail_part_017.parquet
S10_9091029_초등학교,details/detail_part_017.parquet
S10_9091030_초등학교,details/detail_part_017.parquet
S10_9091031_초등학교,details/detail_part_017.parquet
S10_9091032_초등학교,details/detail_part_017.parquet
S10_9091033_초등학교,details/detail_part_017.parquet
S10_9091034_초등학교,details/detail_part_017.parquet
S10_9091035_초등학교,details/detail_part_017.parquet
S10_9091036_초등학교,details/detail_part_017.parquet
S10_9091037_초등학교,details/detail_part_017.parquet
S10_9091038_초등학교,details/detail_part_017.parquet
S10_9091039_초등학교,details/detail_part_017.parquet
S10_9091041_초등학교,details/detail_part_017.parquet
S10_9091042_초등학교,details/detail_part_017.parquet
S10_9091043_초등학교,details/detail_part_017.parquet
S10_9091044_초등학교,details/detail_part_017.parquet
S10_9091045_초등학교,details/detail_part_017.parquet
S10_9091046_초등학교,details/detail_part_017.parquet
S10_9091047_초등학교,details/detail_part_017.parquet
S10_9091048_초등학교,details/detail_part_017.parquet
S10_9091049_초등학교,details/detail_part_017.parquet
S10_9091050_초등학교,details/detail_part_017.parquet
S10_9091052_초등학교,details/detail_part_017.parquet
S10_9091053_초등학교,details/detail_part_017.parquet
S10_9091054_초등학교,details/detail_part_017.parquet
S10_9091055_초등학교,details/detail_part_017.parquet
S10_9091056_초등학교,details/detail_part_017.parquet
S10_9091057_초등학교,details/detail_part_017.parquet
S10_9091058_초등학교,details/detail_part_017.parquet
S10_9091059_초등학교,details/detail_part_017.parquet
S10_9091060_초등학교,details/detail_part_017.parquet
S10_9091061_초등학교,details/detail_part_017.parquet
S10_9091062_중학교,details/detail_part_017.parquet
S10_9091063_중학교,details/detail_part_017.parquet
S10_9091064_중학교,details/detail_part_017.parquet
S10_9091065_중학교,details/detail_part_017.parquet
S10_9091066_중학교,details/detail_part_017.parquet
S10_9091067_중학교,details/detail_part_017.parquet
S10_9091068_중학교,details/detail_part_017.parquet
S10_9091069_중학교,details/detail_part_017.parquet
S10_9091070_중학교,details/detail_part_017.parquet
S10_9091071_중학교,details/detail_part_017.parquet
S10_9091072_중학교,details/detail_part_017.parquet
S10_9091073_중학교,details/detail_part_017.parquet
S10_9091074_중학교,details/detail_part_017.parquet
S10_9091075_중학교,details/detail_part_017.parquet
S10_9091076_중학교,details/detail_part_017.parquet
S10_9091077_중학교,details/detail_part_017.parquet
S10_9091078_중학교,details/detail_part_017.parquet
S10_9091079_중학교,details/detail_part_017.parquet
S10_9091080_중학교,details/detail_part_017.parquet
S10_9091081_중학교,details/detail_part_017.parquet
S10_9091082_중학교,details/detail_part_017.parquet
S10_9091084_중학교,details/detail_part_017.parquet
S10_9091085_중학교,details/detail_part_017.parquet
S10_9091086_중학교,details/detail_part_017.parquet
S10_9091087_중학교,details/detail_part_017.parquet
S10_9091088_중학교,details/detail_part_017.parquet
S10_9091089_중학교,details/detail_part_017.parquet
S10_9091090_중학교,details/detail_part_017.parquet
S10_9091091_중학교,details/detail_part_017.parquet
S10_9091177_중학교,details/detail_part_017.parquet
S10_9091199_초등학교,details/detail_part_017.parquet
S10_9091201_초등학교,details/detail_part_017.parquet
S10_9091208_초등학교,details/detail_part_017.parquet
S10_9091210_중학교,details/detail_part_017.parquet
S10_9091220_초등학교,details/detail_part_017.parquet
S10_9091225_초등학교,details/detail_part_017.parquet
S10_9091226_중학교,details/detail_part_017.parquet
S10_9091232_초등학교,details/detail_part_017.parquet
S10_9091233_중학교,details/detail_part_017.parquet
S10_9091238_초등학교,details/detail_part_017.parquet
S10_9091243_중학교,details/detail_part_017.parquet
S10_9101005_초등학교,details/detail_part_017.parquet
S10_9101006_초등학교,details/detail_part_017.parquet
S10_9101007_초등학교,details/detail_part_017.parquet
S10_9101008_초등학교,details/detail_part_017.parquet
S10_9101009_초등학교,details/detail_part_017.parquet
S10_9101011_초등학교,details/detail_part_017.parquet
S10_9101012_초등학교,details/detail_part_017.parquet
S10_9101013_초등학교,details/detail_part_017.parquet
S10_9101014_초등학교,details/detail_part_017.parquet
S10_9101015_초등학교,details/detail_part_017.parquet
S10_9101016_초등학교,details/detail_part_017.parquet
S10_9101017_초등학교,details/detail_part_017.parquet
S10_9101018_초등학교,details/detail_part_017.parquet
S10_9101019_초등학교,details/detail_part_017.parquet
S10_9101020_초등학교,details/detail_part_017.parquet
S10_9101021_초등학교,details/detail_part_017.parquet
S10_9101022_초등학교,details/detail_part_017.parquet
S10_9101023_초등학교,details/detail_part_017.parquet
S10_9101024_초등학교,details/detail_part_017.parquet
S10_9101025_초등학교,details/detail_part_017.parquet
S10_9101026_초등학교,details/detail_part_017.parquet
S10_9101028_중학교,details/detail_part_017.parquet
S10_9101029_중학교,details/detail_part_017.parquet
S10_9101030_중학교,details/detail_part_017.parquet
S10_9101035_중학교,details/detail_part_017.parquet
S10_9101036_중학교,details/detail_part_017.parquet
S10_9101037_중학교,details/detail_part_017.parquet
S10_9101038_중학교,details/detail_part_017.parquet
S10_9101039_중학교,details/detail_part_017.parquet
S10_9101040_중학교,details/detail_part_017.parquet
S10_9101041_중학교,details/detail_part_017.parquet
S10_9101076_중학교,details/detail_part_017.parquet
S10_9111006_초등학교,details/detail_part_017.parquet
S10_9111007_초등학교,details/detail_part_017.parquet
S10_9111008_초등학교,details/detail_part_017.parquet
S10_9111009_초등학교,details/detail_part_017.parquet
S10_9111010_초등학교,details/detail_part_017.parquet
S10_9111011_초등학교,details/detail_part_017.parquet
S10_9111012_초등학교,details/detail_part_017.parquet
S10_9111013_초등학교,details/detail_part_017.parquet
S10_9111014_초등학교,details/detail_part_017.parquet
S10_9111015_초등학교,details/detail_part_017.parquet
S10_9111016_초등학교,details/detail_part_017.parquet
